Num,User_ID,User_Name,Repository_Name,created_at,updated_at,pushed_at,CSS,JavaScript,CoffeeScript,Shell,Ruby,Perl,C,Erlang,TypeScript,HTML,Scheme,Python,Rust,R,Java,Go,Clojure,PHP,PLpgSQL,Assembly,Makefile,HCL,PowerShell,Smarty,ASP,Groff,PostScript,Elixir,Svelte,Gherkin,Scala,Batchfile,Dockerfile,Vue,SCSS,Handlebars,Scilab,Haskell,Lua,Groovy,Starlark,Awk,Arc,Prolog,AppleScript,TeX,NSIS,Roff,ActionScript,Arduino,Haxe,Racket,D,GLSL,Puppet,Procfile,Swift,Nix,VHDL,Yacc,Logos,Mirah
453,69,rsanheim,braincron,2009-10-02T18:09:02Z,2022-03-26T21:55:46Z,2009-10-10T23:24:21Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,69,rsanheim,braincron_consumer,2009-10-10T00:05:03Z,2022-03-26T21:55:37Z,2009-10-10T01:00:16Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,69,rsanheim,brain_buster,2008-02-12T05:53:53Z,2021-09-10T11:15:58Z,2014-09-23T04:14:09Z,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,69,rsanheim,chatterbox,2009-10-05T04:35:28Z,2022-03-26T21:57:30Z,2010-07-07T00:45:34Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,69,rsanheim,chatterbox-email,2009-10-05T03:31:15Z,2022-03-26T22:01:22Z,2009-10-05T04:43:25Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,69,rsanheim,chef-repo,2009-09-14T06:50:28Z,2022-03-26T21:56:01Z,2009-10-10T19:06:26Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,69,rsanheim,danielburka.github,2022-01-20T17:39:29Z,2022-01-20T17:12:54Z,2022-04-01T16:36:58Z,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,69,rsanheim,dd-trace-rb,2021-09-09T22:34:26Z,2022-01-14T21:11:24Z,2022-01-15T07:57:56Z,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,69,rsanheim,dotfiles,2015-10-24T03:39:06Z,2021-12-21T19:07:19Z,2022-07-15T18:56:21Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,70,schacon,aeon,2009-09-30T18:44:58Z,2015-07-04T15:31:31Z,2009-09-29T02:16:07Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,70,schacon,agitmemnon,2009-07-30T21:28:26Z,2019-07-14T17:02:27Z,2009-09-08T22:50:17Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,70,schacon,agitmemnon-server,2009-08-07T20:10:58Z,2021-01-13T19:26:53Z,2009-09-07T19:32:50Z,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,70,schacon,amp,2009-11-24T08:04:38Z,2017-06-29T22:21:55Z,2009-12-16T22:47:42Z,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,70,schacon,article,2011-02-22T19:53:35Z,2015-07-04T15:44:27Z,2011-03-01T00:38:15Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,70,schacon,asgit,2008-05-28T05:12:33Z,2019-08-13T13:25:20Z,2008-12-28T04:46:22Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,70,schacon,benchwarmer,2009-03-15T23:59:48Z,2019-08-13T14:09:37Z,2008-05-06T07:11:23Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,70,schacon,binary-code,2014-03-31T01:35:46Z,2016-01-22T15:16:47Z,2014-04-05T16:58:08Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,70,schacon,blah,2011-09-29T17:08:28Z,2017-06-29T22:22:08Z,2011-09-29T17:18:06Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,70,schacon,blink,2014-06-12T21:04:52Z,2022-07-18T16:12:52Z,2022-07-15T14:08:44Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
477,70,schacon,bundler,2009-12-08T20:00:43Z,2017-06-29T22:21:55Z,2009-12-08T20:03:16Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,70,schacon,calcdown,2014-12-07T17:35:10Z,2021-02-01T21:12:17Z,2014-12-07T20:59:57Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,70,schacon,campyre,2010-11-03T17:44:18Z,2021-01-24T00:51:58Z,2010-11-03T17:44:45Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,70,schacon,chatterblog1,2017-09-09T01:05:33Z,2017-09-09T01:09:23Z,2017-09-09T04:18:53Z,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,70,schacon,choosealicense.com,2013-10-23T18:50:07Z,2018-12-30T09:02:11Z,2013-10-23T18:52:22Z,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,70,schacon,clippy,2011-09-13T19:54:39Z,2017-06-12T00:21:24Z,2011-09-13T19:55:49Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
485,70,schacon,cocoagit,2009-01-03T23:05:29Z,2019-08-13T13:51:19Z,2009-05-31T00:43:05Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,71,uggedal,accomplish,2018-05-24T13:40:37Z,2018-05-24T13:41:47Z,2018-05-24T13:41:46Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,71,uggedal,ansible,2013-07-23T12:43:38Z,2021-03-26T15:18:45Z,2013-08-26T11:25:35Z,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,71,uggedal,apkaux,2018-05-24T13:34:20Z,2021-03-22T16:56:28Z,2018-05-24T13:34:36Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,71,uggedal,aports-vercmp,2018-05-24T12:55:35Z,2018-05-24T12:55:57Z,2018-05-24T12:55:51Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,71,uggedal,bare,2018-05-24T12:54:27Z,2022-06-30T22:47:58Z,2018-05-24T12:54:44Z,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,71,uggedal,bash-it,2019-04-14T19:56:02Z,2019-04-14T19:56:04Z,2019-04-14T20:31:39Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,71,uggedal,cdist,2013-01-28T09:28:36Z,2015-09-06T19:30:47Z,2013-01-28T13:32:57Z,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
493,71,uggedal,cfg,2019-06-05T15:00:04Z,2021-06-29T12:19:08Z,2021-03-26T10:25:39Z,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,73,sam,async-example,2013-06-20T14:01:02Z,2017-11-01T19:22:52Z,2013-06-20T14:40:55Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,73,sam,aws-dynamodb-scala,2015-08-19T20:48:12Z,2015-08-19T20:48:12Z,2015-08-20T16:20:57Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,73,sam,bbd,2012-04-24T19:37:14Z,2013-08-22T10:47:29Z,2012-04-24T22:20:41Z,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,73,sam,blog,2012-01-27T02:49:15Z,2018-07-03T15:40:59Z,2013-02-06T20:00:23Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,73,sam,calculator,2015-11-24T20:35:29Z,2015-11-24T20:36:11Z,2015-11-24T20:43:32Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,73,sam,cloudant-search,2016-09-21T18:06:29Z,2016-09-21T18:06:30Z,2016-02-08T16:03:36Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,73,sam,collections-vs,2013-08-07T17:05:33Z,2013-12-06T05:27:39Z,2013-08-07T17:10:20Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,73,sam,couchdb,2016-09-21T17:31:30Z,2016-09-21T17:31:32Z,2016-09-21T17:32:36Z,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,73,sam,docker-couchdb,2016-09-21T20:52:16Z,2016-09-21T20:52:18Z,2016-09-20T15:57:46Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,73,sam,doubleshot,2012-09-13T18:38:18Z,2020-08-30T22:10:38Z,2022-03-31T20:04:47Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,73,sam,geminaboxplus,2012-01-13T16:12:28Z,2018-07-04T05:45:36Z,2012-02-21T22:57:06Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,73,sam,harbor,2012-02-14T02:31:59Z,2021-08-27T01:14:59Z,2012-11-13T18:42:42Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,73,sam,harbor-ftp,2012-05-09T20:27:01Z,2013-10-03T01:29:21Z,2012-08-08T17:40:21Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,73,sam,htmlunit-core-js,2015-09-29T23:05:48Z,2015-09-29T23:05:49Z,2015-08-24T11:06:19Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,74,mmower,acronymium,2017-05-04T07:59:04Z,2017-05-09T13:29:21Z,2017-05-14T08:46:21Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,74,mmower,aido,2017-10-14T11:02:22Z,2021-10-04T17:54:12Z,2020-07-18T18:18:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,74,mmower,alonetone,2009-08-31T21:53:18Z,2019-08-13T13:38:36Z,2011-03-02T17:59:07Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,74,mmower,bishop,2008-04-02T09:37:17Z,2019-08-13T13:22:27Z,2011-11-01T02:54:59Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,74,mmower,bones,2010-03-22T11:27:08Z,2013-12-25T07:29:55Z,2010-03-22T11:27:56Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,74,mmower,cell-culture-1,2013-05-03T18:56:52Z,2014-01-10T14:52:04Z,2013-05-03T19:49:44Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,74,mmower,cell-culture-3,2013-05-04T10:26:47Z,2013-10-06T22:26:49Z,2013-05-12T21:00:49Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,74,mmower,CocoaAsyncSocket,2012-04-14T12:15:23Z,2013-01-08T17:16:58Z,2012-04-13T03:51:32Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,74,mmower,collider,2015-05-05T23:22:00Z,2015-05-08T00:22:48Z,2015-05-09T12:22:18Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,74,mmower,coreplus,2008-07-05T13:10:33Z,2019-08-13T13:28:26Z,2008-07-05T17:03:58Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,74,mmower,cwmapper,2016-08-11T17:20:09Z,2016-08-11T17:21:02Z,2016-08-11T22:42:46Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,74,mmower,dependency,2014-04-18T12:58:53Z,2015-03-13T18:47:16Z,2015-03-13T18:47:15Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,74,mmower,dg834statsd,2008-08-18T09:50:06Z,2019-08-13T13:32:01Z,2008-08-19T16:41:38Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,75,abhay,abhay.github.io,2014-01-01T23:04:05Z,2014-01-01T23:04:05Z,2014-01-01T23:04:05Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,75,abhay,app-helium,2021-10-12T14:06:43Z,2021-10-12T14:06:44Z,2021-06-30T12:29:41Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,76,rabble,buffalo-auth,2019-05-26T19:05:43Z,2019-05-26T19:05:45Z,2019-05-26T19:06:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,76,rabble,dictionario-inclusivo,2021-11-17T17:24:05Z,2021-11-17T17:29:03Z,2021-11-17T17:28:59Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,76,rabble,distance-map,2020-12-22T21:39:22Z,2020-12-23T15:26:20Z,2020-12-23T15:26:17Z,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,76,rabble,fluiddb,2009-08-20T17:40:36Z,2014-05-05T14:40:05Z,2009-08-20T19:26:35Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,76,rabble,geoplanet,2009-08-19T18:06:25Z,2012-12-13T00:23:56Z,2009-08-19T19:25:29Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,76,rabble,henshaw-plath,2016-11-01T18:49:41Z,2021-01-29T10:30:02Z,2021-01-29T10:29:59Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,76,rabble,heroku-buildpack-libsodium,2018-10-26T21:20:36Z,2018-10-26T21:22:12Z,2018-10-26T21:22:10Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,76,rabble,icalico,2008-02-29T17:45:59Z,2019-08-13T13:21:37Z,2008-07-14T19:18:43Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,76,rabble,MarchBNB,2019-06-25T07:29:23Z,2019-06-25T07:29:58Z,2018-02-22T03:13:58Z,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,76,rabble,pio.io,2015-08-04T18:53:29Z,2015-11-03T20:08:51Z,2015-11-08T18:38:33Z,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,76,rabble,playback,2016-01-14T22:50:03Z,2016-01-14T22:50:03Z,2016-01-03T19:00:08Z,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
